child_id,grade,subject,chapter,num_quizzes,profile,quiz_id,nb_questions,start_time,end_time,time_spent,attempts_count,prev_final_score,final_score,completed,failed,abandoned,correct_count,wrong_count,hint_count,q1_correct,q1_wrong_attempts,q1_hint,q2_correct,q2_wrong_attempts,q2_hint,q3_correct,q3_wrong_attempts,q3_hint,q4_correct,q4_wrong_attempts,q4_hint,q5_correct,q5_wrong_attempts,q5_hint,q6_correct,q6_wrong_attempts,q6_hint,q7_correct,q7_wrong_attempts,q7_hint,q8_correct,q8_wrong_attempts,q8_hint
child_007,2,Math,Subtraction,12,average,Sub_09,7,2025-05-05 22:35:53.122236,2025-05-05 22:41:10.122236,317.0,1,,0.34,0,1,0,3,3,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_007,2,Math,Subtraction,12,average,Sub_09,7,2025-06-30 09:58:53.122935,2025-06-30 10:06:13.122935,440.0,2,0.34,0.83,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_008,2,Math,Subtraction,12,average,Sub_09,7,2025-06-26 05:41:53.123662,2025-06-26 05:42:55.123662,62.0,1,,0.74,0,1,0,6,3,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,,,
child_008,2,Math,Subtraction,12,average,Sub_09,7,2025-05-04 02:45:53.124354,2025-05-04 02:49:08.124354,195.0,2,0.74,0.87,1,0,0,7,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,2.0,0.0,,,
child_009,2,Math,Subtraction,12,weak,Sub_09,7,2025-06-29 05:40:53.125029,2025-06-29 05:45:23.125029,270.0,1,,0.59,0,1,0,5,3,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Subtraction,12,weak,Sub_09,7,2025-06-29 00:31:53.125609,2025-06-29 00:33:15.125609,82.0,2,0.59,0.22,0,1,0,1,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Subtraction,12,weak,Sub_09,7,2025-07-30 12:38:53.126064,2025-07-30 12:45:12.126064,379.0,3,0.22,0.19,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Subtraction,12,weak,Sub_09,7,2025-05-19 22:01:53.126507,2025-05-19 22:08:40.126507,407.0,1,,0.11,0,1,0,2,3,1,1,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Subtraction,12,weak,Sub_09,7,2025-08-01 10:13:53.126969,2025-08-01 10:21:17.126969,444.0,2,0.11,0.62,0,1,0,6,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,2.0,0.0,0.0,1.0,0.0,,,
child_010,2,Math,Subtraction,12,weak,Sub_09,7,2025-07-10 14:31:53.127618,2025-07-10 14:35:54.127618,241.0,3,0.62,0.41,0,1,0,3,3,0,1,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,Math,Subtraction,12,strong,Sub_10,6,2025-07-28 03:30:53.128160,2025-07-28 03:37:46.128160,413.0,1,,0.86,1,0,0,6,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,Math,Subtraction,12,strong,Sub_10,6,2025-07-27 09:36:53.129163,2025-07-27 09:39:26.129163,153.0,1,,0.25,0,1,0,2,3,1,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_002,2,Math,Subtraction,12,strong,Sub_10,6,2025-07-28 02:00:53.129620,2025-07-28 02:07:12.129620,379.0,2,0.25,0.74,1,0,0,6,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1.0,0.0,0.0,,,,,,
child_003,2,Math,Subtraction,12,strong,Sub_10,6,2025-07-24 00:36:53.130251,2025-07-24 00:41:52.130251,299.0,1,,0.97,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Math,Subtraction,12,strong,Sub_10,6,2025-07-17 05:38:53.130880,2025-07-17 05:46:05.130880,432.0,1,,0.81,1,0,0,6,0,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,,,,,,
child_005,2,Math,Subtraction,12,strong,Sub_10,6,2025-07-21 21:29:53.131460,2025-07-21 21:32:09.131460,136.0,1,,0.91,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_006,2,Math,Subtraction,12,average,Sub_10,6,2025-07-09 23:07:53.132109,2025-07-09 23:10:10.132109,137.0,1,,0.91,1,0,0,6,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_007,2,Math,Subtraction,12,average,Sub_10,6,2025-05-24 13:43:53.133217,2025-05-24 13:48:35.133217,282.0,1,,0.98,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_008,2,Math,Subtraction,12,average,Sub_10,6,2025-06-16 06:42:53.133891,2025-06-16 06:47:20.133891,267.0,1,,0.9,1,0,0,6,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_10,6,2025-07-02 12:06:53.134636,2025-07-02 12:12:34.134636,341.0,1,,0.64,0,1,0,5,3,1,1,0,0,1,0,0,1,0,1,1,0,0,1,2,0,0.0,1.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_10,6,2025-07-23 13:06:53.135676,2025-07-23 13:11:46.135676,293.0,2,0.64,0.79,1,0,0,6,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_10,6,2025-07-15 23:13:53.136396,2025-07-15 23:19:29.136396,336.0,1,,0.55,0,1,0,4,3,1,1,0,0,1,1,1,1,0,0,1,0,0,0,2,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_10,6,2025-05-12 03:05:53.137060,2025-05-12 03:11:21.137060,328.0,2,0.55,0.27,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_10,6,2025-06-03 05:29:53.137599,2025-06-03 05:36:51.137599,418.0,3,0.27,0.15,0,1,0,2,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_001,2,Math,Subtraction,12,strong,Sub_11,6,2025-05-19 21:55:53.138109,2025-05-19 21:57:00.138109,67.0,1,,0.92,1,0,0,6,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,Math,Subtraction,12,strong,Sub_11,6,2025-06-10 03:37:53.138818,2025-06-10 03:41:41.138818,228.0,1,,0.91,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_003,2,Math,Subtraction,12,strong,Sub_11,6,2025-05-03 09:40:53.139410,2025-05-03 09:48:22.139410,449.0,1,,0.96,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Math,Subtraction,12,strong,Sub_11,6,2025-05-15 15:05:53.140041,2025-05-15 15:08:24.140041,151.0,1,,0.91,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_005,2,Math,Subtraction,12,strong,Sub_11,6,2025-06-16 08:40:53.140636,2025-06-16 08:47:09.140636,376.0,1,,0.97,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_006,2,Math,Subtraction,12,average,Sub_11,6,2025-06-28 14:12:53.141269,2025-06-28 14:17:14.141269,261.0,1,,0.9,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,,,,,,
child_007,2,Math,Subtraction,12,average,Sub_11,6,2025-05-04 23:41:53.141922,2025-05-04 23:46:32.141922,279.0,1,,0.98,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_008,2,Math,Subtraction,12,average,Sub_11,6,2025-05-12 21:47:53.142517,2025-05-12 21:52:11.142517,258.0,1,,0.9,1,0,0,6,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1.0,0.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_11,6,2025-06-19 08:00:53.143150,2025-06-19 08:06:41.143150,348.0,1,,0.5,0,1,0,4,3,1,1,0,0,1,1,0,1,0,0,1,0,1,0,2,0,0.0,0.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_11,6,2025-07-26 01:51:53.143693,2025-07-26 01:55:03.143693,190.0,2,0.5,0.14,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_11,6,2025-06-26 02:40:53.144145,2025-06-26 02:47:40.144145,407.0,3,0.14,0.59,0,1,0,5,3,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0.0,1.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_11,6,2025-06-18 01:52:53.144782,2025-06-18 01:57:27.144782,274.0,1,,0.15,0,1,0,2,3,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_11,6,2025-07-14 12:28:53.145226,2025-07-14 12:32:21.145226,208.0,2,0.15,0.37,0,1,0,3,3,1,1,0,0,1,2,0,1,0,0,0,1,1,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_11,6,2025-05-20 02:20:53.145769,2025-05-20 02:26:27.145769,334.0,3,0.37,0.54,0,1,0,4,3,1,1,0,0,1,1,0,1,0,0,1,0,0,0,2,1,0.0,0.0,0.0,,,,,,
child_001,2,Math,Subtraction,12,strong,Sub_12,6,2025-06-05 08:34:53.146339,2025-06-05 08:38:25.146339,212.0,1,,0.98,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,Math,Subtraction,12,strong,Sub_12,6,2025-07-21 13:54:53.146971,2025-07-21 13:57:17.146971,144.0,1,,0.91,1,0,0,6,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_003,2,Math,Subtraction,12,strong,Sub_12,6,2025-06-05 14:34:53.147555,2025-06-05 14:37:28.147555,155.0,1,,0.99,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Math,Subtraction,12,strong,Sub_12,6,2025-06-24 13:24:53.148477,2025-06-24 13:30:06.148477,313.0,1,,0.9,1,0,0,6,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_005,2,Math,Subtraction,12,strong,Sub_12,6,2025-06-14 07:04:53.148987,2025-06-14 07:09:49.148987,296.0,1,,0.8,1,0,0,6,2,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,2.0,0.0,,,,,,
child_006,2,Math,Subtraction,12,average,Sub_12,6,2025-05-12 12:36:53.149402,2025-05-12 12:43:12.149402,379.0,1,,0.79,1,0,0,6,2,1,1,0,1,1,2,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_007,2,Math,Subtraction,12,average,Sub_12,6,2025-05-21 11:24:53.149867,2025-05-21 11:27:50.149867,177.0,1,,0.25,0,1,0,2,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_007,2,Math,Subtraction,12,average,Sub_12,6,2025-07-11 22:38:53.150212,2025-07-11 22:42:21.150212,208.0,2,0.25,0.76,1,0,0,6,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_008,2,Math,Subtraction,12,average,Sub_12,6,2025-07-23 13:41:53.150612,2025-07-23 13:49:10.150612,437.0,1,,0.7,0,1,0,5,3,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,0.0,1.0,0.0,,,,,,
child_008,2,Math,Subtraction,12,average,Sub_12,6,2025-07-31 02:02:53.151064,2025-07-31 02:06:02.151064,189.0,2,0.7,0.87,1,0,0,6,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,1.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_12,6,2025-07-23 01:21:53.151472,2025-07-23 01:23:45.151472,112.0,1,,0.27,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_12,6,2025-05-17 14:17:53.151831,2025-05-17 14:21:33.151831,220.0,2,0.27,0.35,0,1,0,3,3,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,,,,,,
child_009,2,Math,Subtraction,12,weak,Sub_12,6,2025-06-23 01:42:53.152198,2025-06-23 01:44:44.152198,111.0,3,0.35,0.55,0,1,0,4,3,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_12,6,2025-05-27 22:59:53.152584,2025-05-27 23:01:38.152584,105.0,1,,0.27,0,1,0,2,3,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_12,6,2025-05-16 04:06:53.152956,2025-05-16 04:09:20.152956,147.0,2,0.27,0.29,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,
child_010,2,Math,Subtraction,12,weak,Sub_12,6,2025-06-18 08:39:53.153297,2025-06-18 08:44:54.153297,301.0,3,0.29,0.34,0,1,0,3,3,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,0.0,0.0,,,,,,
child_001,2,Math,Multiplication,12,strong,Mul_01,5,2025-07-20 04:27:53.153658,2025-07-20 04:32:56.153658,303.0,1,,0.83,1,0,0,5,2,1,1,0,0,1,0,0,1,0,0,1,2,1,1,0,0,,,,,,,,,
child_002,2,Math,Multiplication,12,strong,Mul_01,5,2025-07-03 10:36:53.154102,2025-07-03 10:44:07.154102,434.0,1,,0.95,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_003,2,Math,Multiplication,12,strong,Mul_01,5,2025-05-30 00:53:53.154478,2025-05-30 00:57:03.154478,190.0,1,,0.89,1,0,0,5,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_004,2,Math,Multiplication,12,strong,Mul_01,5,2025-07-24 13:12:53.154881,2025-07-24 13:16:46.154881,233.0,1,,0.98,1,0,0,5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_005,2,Math,Multiplication,12,strong,Mul_01,5,2025-05-18 01:16:53.155269,2025-05-18 01:19:04.155269,131.0,1,,0.81,1,0,0,5,0,2,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,,,,,,,,,
child_006,2,Math,Multiplication,12,average,Mul_01,5,2025-05-19 06:17:53.155635,2025-05-19 06:25:22.155635,449.0,1,,0.65,1,0,0,5,2,2,1,0,0,1,2,0,1,0,1,1,0,0,1,0,1,,,,,,,,,
child_007,2,Math,Multiplication,12,average,Mul_01,5,2025-07-03 01:30:53.156052,2025-07-03 01:32:28.156052,95.0,1,,0.9,1,0,0,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,,,,,,,,,
child_008,2,Math,Multiplication,12,average,Mul_01,5,2025-05-09 14:18:53.156414,2025-05-09 14:23:50.156414,297.0,1,,0.79,1,0,0,5,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,,,,,,,,,
child_009,2,Math,Multiplication,12,weak,Mul_01,5,2025-07-17 09:57:53.156809,2025-07-17 10:01:19.156809,206.0,1,,0.86,1,0,0,5,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,,,,,,,,,
child_010,2,Math,Multiplication,12,weak,Mul_01,5,2025-06-13 13:17:53.157189,2025-06-13 13:19:34.157189,101.0,1,,0.22,0,1,0,2,3,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,
child_010,2,Math,Multiplication,12,weak,Mul_01,5,2025-06-12 06:00:53.157505,2025-06-12 06:06:40.157505,347.0,2,0.22,0.09,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
child_010,2,Math,Multiplication,12,weak,Mul_01,5,2025-06-26 07:32:53.157838,2025-06-26 07:33:52.157838,59.0,3,0.09,0.74,1,0,0,5,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,,,,,,,,,
child_001,2,Math,Multiplication,12,strong,Mul_02,7,2025-06-10 08:32:53.158253,2025-06-10 08:39:16.158253,383.0,1,,0.91,1,0,0,7,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_002,2,Math,Multiplication,12,strong,Mul_02,7,2025-06-09 05:30:53.158700,2025-06-09 05:37:34.158700,401.0,1,,0.84,1,0,0,7,0,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_003,2,Math,Multiplication,12,strong,Mul_02,7,2025-06-24 08:56:53.159188,2025-06-24 08:59:21.159188,148.0,1,,0.99,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,Math,Multiplication,12,strong,Mul_02,7,2025-06-28 00:05:53.159620,2025-06-28 00:11:09.159620,316.0,1,,0.85,1,0,0,7,0,2,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_005,2,Math,Multiplication,12,strong,Mul_02,7,2025-05-23 03:25:53.160146,2025-05-23 03:26:47.160146,54.0,1,,0.91,1,0,0,7,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,Math,Multiplication,12,average,Mul_02,7,2025-05-06 07:23:53.160595,2025-05-06 07:28:20.160595,267.0,1,,0.92,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,Math,Multiplication,12,average,Mul_02,7,2025-07-29 05:20:53.161072,2025-07-29 05:24:16.161072,203.0,1,,0.92,1,0,0,7,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_008,2,Math,Multiplication,12,average,Mul_02,7,2025-07-27 13:19:53.161511,2025-07-27 13:20:48.161511,55.0,1,,0.28,0,1,0,2,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_008,2,Math,Multiplication,12,average,Mul_02,7,2025-06-10 09:11:53.161873,2025-06-10 09:18:14.161873,381.0,2,0.28,0.78,1,0,0,7,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,Math,Multiplication,12,weak,Mul_02,7,2025-05-19 10:20:53.162337,2025-05-19 10:28:01.162337,428.0,1,,0.49,0,1,0,4,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Multiplication,12,weak,Mul_02,7,2025-07-25 13:03:53.162699,2025-07-25 13:07:49.162699,236.0,2,0.49,0.47,0,1,0,4,3,1,1,0,0,1,0,0,1,1,0,1,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Multiplication,12,weak,Mul_02,7,2025-07-29 23:22:53.163247,2025-07-29 23:29:56.163247,423.0,3,0.47,0.35,0,1,0,3,3,1,1,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Multiplication,12,weak,Mul_02,7,2025-05-06 01:03:53.163604,2025-05-06 01:06:39.163604,166.0,1,,0.51,0,1,0,4,3,0,1,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Multiplication,12,weak,Mul_02,7,2025-05-13 08:25:53.164024,2025-05-13 08:33:10.164024,437.0,2,0.51,0.14,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Multiplication,12,weak,Mul_02,7,2025-05-31 13:16:53.164331,2025-05-31 13:21:09.164331,256.0,3,0.14,0.06,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,Math,Multiplication,12,strong,Mul_03,7,2025-05-28 23:51:53.164640,2025-05-28 23:56:13.164640,260.0,1,,0.98,1,0,0,7,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_002,2,Math,Multiplication,12,strong,Mul_03,7,2025-05-27 02:23:53.165111,2025-05-27 02:29:42.165111,349.0,1,,0.81,1,0,0,7,2,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1.0,0.0,0.0,1.0,2.0,1.0,,,
child_003,2,Math,Multiplication,12,strong,Mul_03,7,2025-05-20 04:30:53.165559,2025-05-20 04:31:49.165559,56.0,1,,0.93,1,0,0,7,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_004,2,Math,Multiplication,12,strong,Mul_03,7,2025-05-26 11:18:53.166030,2025-05-26 11:23:30.166030,277.0,1,,0.85,1,0,0,7,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,1.0,0.0,1.0,0.0,1.0,,,
child_005,2,Math,Multiplication,12,strong,Mul_03,7,2025-07-08 10:40:53.166461,2025-07-08 10:45:07.166461,254.0,1,,0.7,0,1,0,6,3,2,1,0,0,1,0,1,1,2,0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,1.0,1.0,,,
child_005,2,Math,Multiplication,12,strong,Mul_03,7,2025-06-12 04:14:53.166916,2025-06-12 04:18:54.166916,241.0,2,0.7,0.86,1,0,0,7,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_006,2,Math,Multiplication,12,average,Mul_03,7,2025-06-12 08:37:53.167365,2025-06-12 08:43:24.167365,331.0,1,,0.89,1,0,0,7,2,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_007,2,Math,Multiplication,12,average,Mul_03,7,2025-07-16 13:24:53.167806,2025-07-16 13:28:01.167806,188.0,1,,0.04,0,1,0,1,3,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_007,2,Math,Multiplication,12,average,Mul_03,7,2025-06-29 06:02:53.168108,2025-06-29 06:06:18.168108,205.0,2,0.04,0.73,1,0,0,7,2,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_008,2,Math,Multiplication,12,average,Mul_03,7,2025-06-29 03:14:53.168532,2025-06-29 03:19:37.168532,284.0,1,,0.49,0,1,0,4,3,0,1,0,0,1,0,0,1,2,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_008,2,Math,Multiplication,12,average,Mul_03,7,2025-07-14 00:51:53.168973,2025-07-14 00:53:25.168973,92.0,2,0.49,0.79,1,0,0,7,2,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,,,
child_009,2,Math,Multiplication,12,weak,Mul_03,7,2025-05-30 01:25:53.169406,2025-05-30 01:29:26.169406,213.0,1,,0.52,0,1,0,4,3,0,1,0,0,1,0,0,1,1,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Multiplication,12,weak,Mul_03,7,2025-05-09 12:58:53.169801,2025-05-09 13:04:59.169801,366.0,2,0.52,0.24,0,1,0,2,3,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_009,2,Math,Multiplication,12,weak,Mul_03,7,2025-06-05 08:15:53.170149,2025-06-05 08:22:53.170149,420.0,3,0.24,0.65,1,0,0,7,2,2,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1.0,0.0,1.0,1.0,0.0,0.0,,,
child_010,2,Math,Multiplication,12,weak,Mul_03,7,2025-07-06 02:53:53.170566,2025-07-06 03:01:17.170566,444.0,1,,0.32,0,1,0,3,3,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Multiplication,12,weak,Mul_03,7,2025-05-16 01:51:53.170961,2025-05-16 01:58:18.170961,385.0,2,0.32,0.46,0,1,0,4,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_010,2,Math,Multiplication,12,weak,Mul_03,7,2025-05-15 02:56:53.171391,2025-05-15 03:03:00.171391,367.0,3,0.46,0.18,0,1,0,2,3,2,1,0,1,1,2,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,
child_001,2,Math,Multiplication,12,strong,Mul_04,6,2025-05-30 14:09:53.171787,2025-05-30 14:16:09.171787,376.0,1,,0.97,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_002,2,Math,Multiplication,12,strong,Mul_04,6,2025-07-26 14:33:53.172217,2025-07-26 14:35:01.172217,68.0,1,,0.92,1,0,0,6,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_003,2,Math,Multiplication,12,strong,Mul_04,6,2025-07-09 09:31:53.172614,2025-07-09 09:33:20.172614,87.0,1,,0.99,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
child_004,2,Math,Multiplication,12,strong,Mul_04,6,2025-07-22 06:24:53.173047,2025-07-22 06:31:22.173047,389.0,1,,0.97,1,0,0,6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1.0,0.0,0.0,,,,,,
